menu_id,image_id,page_number,width,height
20990,4000007960,2,1653,2560
20990,475658,1,1656,2560
20991,4000007679,2,1660,2560
20991,4000007680,3,1606,2560
20991,4000007681,4,1883,2853
20991,475505,1,1894,2859
20992,4000005864,2,2247,3384
20992,467685,1,1691,2560
20993,4000017318,2,1245,2560
20993,4000017319,3,1264,2560
20993,4000017320,4,1182,2560
20993,4000017321,5,1194,2560
20993,4000017322,6,1239,2560
20993,4000017323,7,1217,2560
20993,4000017324,8,1488,2560
20993,472420,1,1450,2560
20994,4000022022,2,2560,2519
20994,4000022023,3,2560,2527
20994,4000022024,4,1890,2560
20994,473224,1,1909,2560
20995,4000000505,2,1908,2560
20995,4000000506,3,1974,2560
20995,4000000507,4,1880,2560
20995,474194,1,1922,2560
20996,4000017284,2,1866,2560
20996,472408,1,1847,2560
20997,4000007458,2,2151,3288
20997,475396,1,1670,2560
20998,4000000731,2,1816,2560
20998,474302,1,1758,2560
20999,4000006965,2,1801,2560
20999,475042,1,1810,2560
21000,4000021234,2,1886,2560
21000,4000021235,3,1969,2560
21000,4000021236,4,1921,2560
21000,4000021237,5,1946,2560
21000,4000021238,6,1886,2560
21000,4000021239,7,1955,2560
21000,4000021240,8,1930,2560
21000,4000021241,9,1949,2560
21000,4000021242,10,1953,2560
21000,4000021243,11,1968,2560
21000,4000021244,12,1916,2560
21000,4000021245,13,1926,2560
21000,4000021246,14,1931,2560
21000,4000021247,15,1947,2560
21000,4000021248,16,2135,2560
21000,472921,1,2142,2560
21001,4000006764,2,2153,2560
21001,4000006765,3,2219,2560
21001,4000006766,4,2560,2432
21001,468132,1,2387,2560
21002,4000016715,2,1662,2560
21002,4000016716,3,1618,2560
21002,472244,1,1652,2560
21003,4000019004,2,1651,2560
21003,4000019005,3,1584,2560
21003,4000019006,4,2019,2560
21003,473717,1,2053,2560
21004,4000002636,2,1877,2560
21004,4000002637,3,1871,2560
21004,4000002638,4,2758,3574
21004,470096,1,2677,3563
21005,4000007530,2,1693,3177
21005,4000007531,3,1780,3162
21005,4000007532,4,1813,3155
21005,4000007533,5,1873,3182
21005,4000007534,6,1510,2560
21005,475439,1,1848,3146
21006,4000013028,2,1858,2560
21006,4000013029,3,1895,2560
21006,4000013030,4,2002,2560
21006,470965,1,2014,2560
21007,4000007763,2,1585,2560
21007,4000007764,3,1628,2560
21007,4000007765,4,1607,2560
21007,475538,1,1617,2560
21008,4000018562,2,3686,5268
21008,473575,1,1788,2560
21009,4000006106,2,1964,2560
21009,4000006107,3,1969,2560
21009,4000006108,4,2025,2560
21009,467802,1,2059,2560
21010,4000005974,2,1915,2560
21010,4000005975,3,1940,2560
21010,4000005976,4,1914,2560
21010,4000005977,5,1894,2560
21010,4000005978,6,1895,2560
21010,4000005979,7,1889,2560
21010,4000005980,8,1931,2560
21010,4000005981,9,1936,2560
21010,4000005982,10,1850,2560
21010,4000005983,11,1873,2560
21010,4000005984,12,2238,2560
21010,467737,1,2221,2560
21013,4000017194,2,1631,2560
21013,472383,1,1630,2560
21015,4000006600,2,1885,2560
21015,468039,1,1838,2560
21016,4000021089,2,1942,2560
21016,4000021090,3,1971,2560
21016,4000021091,4,2085,2560
21016,472854,1,2055,2560
21017,4000022038,2,2560,1339
21017,4000022039,3,1440,2084
21017,4000022040,4,1416,2074
21017,473230,1,1444,2092
21018,4000006563,2,1675,2560
21018,468022,1,1687,2560
21019,4000006645,2,1801,2560
21019,4000006646,3,1793,2560
21019,4000006647,4,2222,3129
21019,468063,1,2225,3127
21020,4000002070,2,1617,2560
21020,4000002071,3,1627,2560
21020,4000002072,4,1716,2560
21020,474801,1,1711,2560
21021,4000000131,2,2077,3114
21021,476977,1,1749,2560
21022,4000016964,2,1908,2560
21022,4000016965,3,1896,2560
21022,4000016966,4,1910,2560
21022,4000016967,5,1914,2560
21022,4000016968,6,1926,2560
21022,4000016969,7,1916,2560
21022,4000016970,8,1895,2560
21022,4000016971,9,1915,2560
21022,4000016972,10,1905,2560
21022,4000016973,11,1896,2560
21022,4000016974,12,1989,2560
21022,472324,1,2005,2560
21023,4000012946,2,1449,2560
21023,470922,1,1459,2560
21024,4000021028,2,1777,2560
21024,4000021029,3,1795,2560
21024,4000021030,4,1796,2560
21024,4000021031,5,1724,2560
21024,4000021032,6,1810,2560
21024,4000021033,7,1781,2560
21024,4000021034,8,1874,2560
21024,472837,1,1877,2560
21025,4000000103,2,1604,2560
21025,4000000104,3,1598,2560
21025,4000000105,4,1715,2560
21025,476967,1,1727,2560
21026,4000005803,2,1979,2560
21026,4000005804,3,1904,2560
21026,4000005805,4,2033,2560
21026,467654,1,2025,2560
21027,4000005583,2,1882,2560
21027,4000005584,3,1851,2560
21027,4000005585,4,1923,2560
21027,467605,1,1927,2560
21028,4000012804,2,1703,2560
21028,476858,1,1712,2560
21029,4000003145,2,1761,2560
21029,4000003146,3,1727,2560
21029,4000003147,4,1853,2560
21029,470294,1,1830,2560
21030,4000004889,2,1940,2560
21030,4000004890,3,1986,2560
21030,4000004891,4,1923,2560
21030,4000004892,5,1958,2560
21030,4000004893,6,1914,2560
21030,4000004894,7,1882,2560
21030,4000004895,8,1948,2560
21030,4000004896,9,1915,2560
21030,4000004897,10,1977,2560
21030,4000004898,11,1913,2560
21030,4000004899,12,2040,2560
21030,467363,1,2061,2560
21031,4000003291,2,1738,2518
21031,470326,1,1754,2560
21032,4000013116,2,1678,2560
21032,4000013117,3,1681,2560
21033,4000016925,2,1515,2560
21033,472309,1,1524,2560
21034,4000018629,2,3615,5433
21034,473621,1,1682,2560
21035,4000020202,2,1597,2560
21035,4000020203,3,1631,2560
21035,4000020204,4,1683,2560
21035,474112,1,1676,2560
21036,4000018526,2,2559,3814
21036,473545,1,1684,2560
21037,4000007318,2,1242,2560
21037,475321,1,1246,2560
21038,4000021200,2,1778,2560
21038,4000021201,3,1761,2560
21038,4000021202,4,1863,2560
21038,472900,1,1793,2560
21039,4000005367,2,1342,2560
21039,467541,1,1335,2560
21040,4000001277,2,1623,2560
21040,474531,1,1637,2560
21041,4000003078,2,1665,2560
21041,470268,1,1674,2560
21042,4000015703,2,1778,2560
21042,471907,1,1757,2560
21043,4000005256,2,1555,2560
21043,467509,1,1591,2560
21044,4000011994,2,2004,2560
21044,476419,1,2011,2560
21045,4000019860,2,1650,2381
21045,4000019861,3,1633,2317
21045,4000019862,4,1620,2466
21045,474015,1,1661,2560
21046,4000021213,2,1886,2560
21046,4000021214,3,1945,2560
21047,4000013314,2,1727,2560
21047,4000013315,3,1748,2560
21048,4000012220,2,1676,2560
21048,476533,1,1814,2560
21049,4000013317,2,1526,2631
21049,471145,1,1456,2560
21050,4000019806,2,1817,2560
21050,4000019807,3,1827,2560
21050,4000019808,4,1822,2560
21050,4000019809,5,1786,2560
21050,4000019810,6,1834,2560
21050,4000019811,7,1812,2560
21050,4000019812,8,1902,2560
21050,473997,1,1910,2560
21051,4000016144,2,1675,2560
21051,472005,1,1657,2560
21052,4000019363,2,2560,1908
21053,4000019506,2,1604,2560
21053,473876,1,1623,2560
21054,4000017831,2,1868,2560
21055,4000019952,2,2167,2560
21055,474045,1,2180,2560
21056,4000006314,2,2006,2560
21056,467900,1,1993,2560
21057,4000003644,2,1881,2953
21057,470428,1,1625,2560
21058,4000012635,2,1761,2560
21058,4000012636,3,1730,2560
21058,4000012637,4,1832,2560
21058,476772,1,1833,2560
21059,4000012026,2,1712,2560
21059,4000012027,3,1691,2560
21059,4000012028,4,1716,2560
21059,4000012029,5,1675,2560
21059,4000012030,6,1675,2560
21059,4000012031,7,1711,2560
21059,4000012032,8,1821,2560
21059,476439,1,1762,2560
21060,4000017888,2,1624,2560
21060,472594,1,1618,2560
21061,4000017690,2,1722,2560
21061,472528,1,1734,2560
21062,4000012798,2,1536,2560
21062,4000012799,3,1518,2560
21062,4000012800,4,1625,2560
21062,476854,1,1638,2560
21063,4000012661,2,1459,2560
21063,476786,1,1474,2560
21064,4000016196,2,1519,2560
21064,472037,1,1515,2560
21065,4000001921,2,1514,2560
21065,4000001922,3,1543,2560
21065,4000001923,4,1570,2560
21065,474747,1,1562,2560
21066,4000002900,2,2725,3008
21066,4000002901,3,2270,2560
21066,4000002902,4,2707,3819
21066,470183,1,2768,3892
21067,4000013063,2,2049,3689
21067,470985,1,1460,2560
21068,4000019706,2,1753,2560
21068,473967,1,1750,2560
21069,4000022187,2,1666,2560
21069,473269,1,1686,2560
21070,4000006571,2,1752,2560
21070,468026,1,1745,2560
21071,4000012058,2,1547,2560
21071,4000012059,3,1665,2560
21071,4000012060,4,1589,2560
21071,4000012061,5,1652,2560
21071,4000012062,6,1588,2560
21071,4000012063,7,1639,2560
21071,4000012064,8,1722,2560
21071,476449,1,1739,2560
21072,4000012360,2,2071,3693
21072,476625,1,1433,2560
21073,4000019654,2,2560,1934
21074,4000016764,2,1675,2560
21075,4000000001,2,1556,2560
21075,4000000002,3,1552,2560
21075,4000000003,4,1555,2560
21075,476894,1,1547,2560
21076,4000013280,2,2560,2542
21076,471128,1,2560,2541
21077,4000021249,2,1810,2560
21077,472922,1,1831,2560
21078,4000015670,2,1633,2560
21078,4000015671,3,1632,2560
21078,4000015672,4,1735,2560
21078,471899,1,1735,2560
21079,4000018564,2,2243,3614
21079,473577,1,1604,2560
21080,4000004449,2,1764,2686
21080,4000004450,3,1710,2560
21080,4000004451,4,1829,2699
21080,470795,1,1869,2712
21081,4000000067,2,1669,2560
21081,4000000068,3,1657,2560
21081,4000000069,4,1674,2560
21081,476931,1,1720,2560
21082,4000000317,2,1617,2560
21082,4000000318,3,2105,2560
21082,474125,1,2081,2560
21083,4000002074,2,2560,1724
21083,4000002075,3,2560,1702
21083,4000002076,4,2560,2157
21083,474803,1,2560,2111
21084,4000005834,2,1521,2560
21084,4000005835,3,1573,2560
21084,4000005836,4,1618,2560
21084,467661,1,1635,2560
21085,4000016403,2,1660,2560
21085,4000016404,3,1640,2560
21085,4000016405,4,1713,2560
21085,472140,1,1745,2560
21086,4000012167,2,1814,2560
21086,476497,1,1832,2560
21087,4000001721,2,1688,2560
21087,4000001722,3,1683,2560
21087,4000001723,4,1666,2560
21087,474670,1,1690,2560
21088,4000002188,2,1622,2560
21088,474856,1,1626,2560
21089,4000012462,2,1682,2560
21089,476689,1,1703,2560
21090,4000006435,2,1693,2560
21090,467976,1,1680,2560
21091,4000001534,2,1701,2560
21091,4000001535,3,1715,2560
21091,4000001536,4,1696,2560
21091,4000001537,5,1712,2560
21091,4000001538,6,1707,2560
21091,4000001539,7,1691,2560
21091,4000001540,8,1830,2560
21091,474601,1,1822,2560
21092,4000012249,2,1758,3115
21092,476548,1,1411,2560
21093,4000019044,2,1660,2560
21093,473730,1,1661,2560
21094,4000019956,2,1590,2560
21094,4000019957,3,1646,2560
21094,4000019958,4,1626,2560
21094,4000019959,5,1651,2560
21094,4000019960,6,1612,2560
21094,4000019961,7,1610,2560
21094,4000019962,8,1627,2560
21094,4000019963,9,1583,2560
21094,4000019964,10,1626,2560
21094,4000019965,11,1634,2560
21094,4000019966,12,1791,2560
21094,474047,1,1820,2560
21095,4000004521,2,2457,3720
21095,4000004522,3,2329,3706
21095,4000004523,4,2364,3782
21095,4000004524,5,1597,2560
21095,4000004525,6,2398,3779
21095,4000004526,7,2325,3762
21095,4000004527,8,2371,3756
21095,4000004528,9,2346,3774
21095,4000004529,10,2368,3749
21095,4000004530,11,2363,3767
21095,4000004531,12,2493,3779
21095,470818,1,2444,3766
21096,4000001099,2,967,1534
21096,474435,1,1609,2560
21097,4000018255,3,1636,2560
21098,4000020833,3,1863,2560
21099,4000006728,2,1669,2560
21099,468110,1,1703,2560
21100,4000002752,2,1728,2560
21100,4000002753,3,1671,2560
21100,4000002754,4,1739,2560
21100,470133,1,1696,2560
21101,4000019457,2,2560,1937
21102,4000003912,2,1950,2560
21102,4000003913,3,1978,2560
21102,4000003914,4,1991,2560
21102,4000003915,5,1950,2560
21102,4000003916,6,1981,2560
21102,4000003917,7,1954,2560
21102,4000003918,8,2073,2560
21102,470561,1,2002,2560
21103,4000018793,2,1697,2560
21103,4000018794,3,1710,2560
21103,4000018795,4,1820,2560
21103,473673,1,1813,2560
21104,4000007459,2,1667,2560
21104,475397,1,1672,2560
21105,4000021402,2,1479,2560
21105,4000021403,3,1504,2560
21105,4000021404,4,1591,2560
21105,473016,1,1607,2560
21106,4000018161,2,1705,2560
21106,4000018162,3,1691,2560
21106,4000018163,4,1802,2560
21106,473424,1,1800,2560
21107,4000018626,2,2564,3817
21107,473618,1,1732,2560
21108,4000020571,2,1665,2560
21108,4000020572,3,1744,2560
21108,4000020573,4,1755,2560
21108,4000020574,5,1726,2560
21108,4000020575,6,1738,2560
21108,4000020576,7,1751,2560
21108,4000020577,8,1725,2560
21108,4000020578,9,1763,2560
21108,4000020579,10,1711,2560
21108,4000020580,11,1639,2560
21108,4000020581,12,1733,2560
21108,472697,1,1742,2560
21109,4000012273,2,1944,2983
21109,476565,1,1684,2560
21110,4000007785,2,1684,2579
21110,475564,1,1670,2560
21111,4000012633,2,1917,2846
21111,476770,1,1700,2560
21112,4000006874,2,1932,2560
21112,4000006875,3,2001,2560
21112,4000006876,4,1940,2560
21112,4000006877,5,1986,2560
21112,4000006878,6,1881,2560
21112,4000006879,7,1972,2560
21112,4000006880,8,2560,2432
21112,474978,1,2560,2542
21113,4000007460,2,1859,2560
21113,475398,1,1872,2560
21114,4000019847,2,1770,2560
21114,4000019848,3,1757,2560
21114,4000019849,4,1746,2560
21114,4000019850,5,1748,2560
21114,4000019851,6,2099,2560
21114,474012,1,1930,2560
21115,4000012178,2,1968,2872
21115,476508,1,1732,2560
21116,4000020936,2,1394,2560
21116,472800,1,1408,2560
21117,4000016316,2,1548,2560
21117,4000016317,3,1596,2560
21117,4000016318,4,1656,2560
21117,472103,1,1679,2560
21118,4000018124,2,1586,2560
21118,4000018125,3,1586,2560
21119,4000019108,4,1628,2560
21120,4000003798,2,2089,2560
21120,4000003799,3,1970,2560
21120,4000003800,4,1963,2560
21120,4000003801,5,2042,2560
21120,4000003802,6,2560,1892
21120,4000003803,7,2015,2560
21120,4000003804,8,1997,2560
21120,470507,1,2427,2560
21121,4000012313,2,1342,2560
21121,4000012314,3,1361,2560
21121,4000012315,4,1354,2560
21121,4000012316,5,1352,2560
21121,4000012317,6,1381,2560
21121,4000012318,7,1353,2560
21121,4000012319,8,1758,2560
21121,476603,1,1720,2560
21122,4000021377,2,1650,2433
21122,473009,1,1753,2560
21123,4000013003,2,1393,2560
21123,470954,1,1415,2560
21124,4000018617,2,1783,2678
21124,473610,1,1703,2560
21125,4000016191,2,1651,2560
21125,472034,1,1674,2560
21126,4000003919,2,2372,3194
21126,4000003920,3,2493,3241
21126,4000003921,4,2372,3185
21126,4000003922,5,2367,3201
21126,4000003923,6,2420,3209
21126,4000003924,7,2402,3202
21126,4000003925,8,2399,3202
21126,4000003926,9,2415,3233
21126,4000003927,10,2347,3192
21126,4000003928,11,2372,3189
21126,4000003929,12,2424,3189
21126,4000003930,13,2395,3217
21126,4000003931,14,2385,3207
21126,4000003932,15,1907,2560
21126,4000003933,16,2433,3185
21126,4000003934,17,2403,3202
21126,4000003935,18,2427,3197
21126,4000003936,19,2430,3223
21126,4000003937,20,2398,3193
21126,4000003938,21,2397,3218
21126,4000003939,22,2394,3197
21126,4000003940,23,2367,3190
21126,4000003941,24,2363,3181
21126,4000003942,25,2402,3211
21126,4000003943,26,2335,3146
21126,4000003944,27,2402,3217
21126,4000003945,28,2441,3215
21126,4000003946,29,2427,3198
21126,4000003947,30,2395,3179
21126,4000003948,31,2390,3233
21126,4000003949,32,2541,3227
21126,470562,1,2530,3261
21127,4000012807,2,1900,2867
21127,476861,1,1714,2560
21128,4000000416,2,1885,2560
21128,4000000417,3,1552,2560
21128,4000000418,4,1753,2560
21128,474160,1,1745,2560
21129,4000000416,2,1885,2560
21129,4000000417,3,1552,2560
21129,4000000418,4,1753,2560
21129,474160,1,1745,2560
21130,4000004981,2,1599,2560
21130,4000004982,3,1610,2560
21130,4000004983,4,1693,2560
21130,467400,1,1683,2560
21131,4000020131,2,1255,2560
21131,4000020132,3,1362,2560
21131,4000020133,4,1329,2560
21131,4000020134,5,1854,2560
21131,4000020135,6,1897,2560
21131,474091,1,1878,2560
21132,4000006748,2,2110,3367
21132,468121,1,1636,2560
21133,4000002789,2,2066,2560
21133,4000002790,3,2866,3515
21133,4000002791,4,2766,3540
21133,470153,1,2833,3517
21134,4000006657,2,1315,2560
21134,468070,1,1296,2560
21135,4000013051,2,1433,2560
21135,470977,1,1447,2560
21136,4000021563,2,1757,2560
21136,473077,1,1740,2560
21137,4000016325,2,1655,2685
21137,472108,1,1572,2560
21138,4000019322,2,1979,2560
21138,4000019323,3,2028,2560
21138,4000019324,4,1990,2560
21138,4000019325,5,2052,2560
21138,4000019326,6,2041,2560
21138,4000019327,7,2072,2560
21138,4000019328,8,2316,2560
21138,473825,1,2305,2560
21139,4000001092,2,1554,2560
21139,4000001093,3,1572,2560
21139,4000001094,4,1531,2560
21139,474432,1,1563,2560
21140,4000005423,2,1732,2560
21140,467563,1,1729,2560
21141,4000019780,2,1807,2560
21141,4000019781,3,1819,2560
21141,4000019782,4,1896,2560
21141,473984,1,1899,2560
21142,4000020413,2,1575,2383
21142,472662,1,1696,2560
21143,4000019799,2,1632,2560
21143,4000019800,3,1687,2560
21143,4000019801,4,1655,2560
21143,4000019802,5,1656,2560
21143,4000019803,6,1646,2560
21143,4000019804,7,1644,2560
21143,4000019805,8,1722,2560
21143,473996,1,1751,2560
21144,4000004762,2,2245,2762
21144,4000004763,3,2224,2762
21144,4000004764,4,2292,2768
21144,4000004765,5,2112,2560
21144,4000004766,6,2226,2750
21144,4000004767,7,2244,2743
21144,4000004768,8,2515,2749
21144,467332,1,2643,2747
21145,4000007933,2,2560,1949
21145,475632,1,3759,2847
21146,4000003654,2,1304,2183
21146,4000003655,3,1542,2560
21146,4000003656,4,1309,2205
21146,470435,1,1327,2218
21147,4000007991,2,2178,3296
21147,475685,1,1675,2560
21148,4000004929,2,1776,2516
21148,467377,1,1811,2560
21149,4000004939,2,2560,2092
21149,4000004940,3,2560,2056
21149,4000004941,4,2560,2110
21149,4000004942,5,2560,2068
21149,4000004943,6,2560,2065
21149,4000004944,7,2560,2080
21149,4000004945,8,2560,2059
21149,4000004946,9,2560,2110
21149,4000004947,10,2560,2052
21149,4000004948,11,2560,2112
21149,4000004949,12,2560,2110
21149,467385,1,2560,2036
21150,4000015674,2,1701,2560
21150,4000015675,3,1755,2560
21150,4000015676,4,1702,2560
21150,4000015677,5,1758,2560
21150,4000015678,6,1675,2560
21150,4000015679,7,1711,2560
21150,4000015680,8,2141,2560
21150,471901,1,2128,2560
21151,4000002088,2,2149,2794
21151,474814,1,1982,2560
21152,4000013191,2,1584,2560
21152,4000013192,3,1584,2560
21152,4000013193,4,1675,2560
21152,4000013194,5,1779,2560
21152,4000013195,6,1792,2560
21152,471068,1,1670,2560
21153,4000001309,2,1511,2560
21153,4000001310,3,1561,2560
21153,4000001311,4,1667,2560
21153,474539,1,1651,2560
21154,4000012145,2,1805,3022
21154,4000012146,3,1512,2560
21154,4000012147,4,1895,2979
21154,476489,1,1921,3018
21155,4000000906,2,1753,2560
21155,474368,1,1756,2560
21156,4000005370,2,1620,2560
21156,467544,1,1632,2560
21157,4000007016,2,1629,2560
21157,475093,1,1651,2560
21158,4000000202,2,1608,2560
21158,477012,1,1617,2560
21159,4000021543,2,1692,2560
21159,473071,1,1670,2560
21160,4000000532,2,2446,3161
21160,474213,1,1986,2560
21161,4000002392,2,1907,2560
21161,474937,1,1917,2560
21162,4000003535,2,1734,2498
21162,470389,1,1792,2560
21163,4000006717,2,1622,2560
21163,468102,1,1648,2560
21164,4000012664,2,1686,2560
21164,476789,1,1658,2560
21165,4000019015,2,2132,2792
21165,473724,1,1962,2560
21166,4000006542,2,1452,2560
21166,468009,1,1475,2560
21167,4000002677,2,1823,2560
21167,4000002678,3,2190,3081
21167,4000002679,4,1824,2560
21167,4000002680,5,2211,3099
21167,470114,1,2196,3084
21168,4000006947,2,1676,2560
21168,4000006948,3,1691,2560
21168,4000006949,4,1691,2560
21168,4000006950,5,1669,2560
21168,4000006951,6,1677,2560
21168,4000006952,7,1653,2560
21168,4000006953,8,1784,2560
21168,475010,1,1801,2560
21169,4000018120,2,1972,2828
21169,473401,1,1779,2560
21170,4000007003,2,1592,2560
21170,475084,1,1638,2560
21171,4000018786,5,1597,2560
21172,4000017695,2,1650,2560
21172,472531,1,1642,2560
21173,4000013072,2,1738,2560
21173,4000013073,3,1750,2560
21173,4000013074,4,2214,3108
21173,470992,1,2207,3103
21174,4000007364,2,2161,3289
21174,475355,1,1670,2560
21175,4000017201,2,1559,2527
21175,472386,1,1583,2560
21176,4000001000,2,1726,2560
21176,4000001001,3,1688,2560
21176,4000001002,4,1818,2560
21176,474404,1,1799,2560
21177,4000007029,2,1802,2560
21177,4000007030,3,1789,2560
21177,4000007031,4,1838,2560
21177,475098,1,1835,2560
21178,4000020989,2,2046,2560
21178,4000020990,3,2078,2560
21178,4000020991,4,2139,2560
21178,472824,1,2166,2560
21179,4000007787,2,1668,2560
21179,475566,1,1681,2560
21180,4000012862,2,1624,2560
21180,4000012863,3,1727,2560
21180,4000012864,4,1747,2560
21180,470866,1,1739,2560
21181,4000013000,2,1608,2560
21181,4000013001,3,1596,2560
21182,4000007172,2,2040,2560
21182,475241,1,2043,2560
21183,4000007931,2,1722,2560
21183,475630,1,1722,2560
21184,4000020739,2,1666,2560
21184,4000020740,3,1659,2560
21184,4000020741,4,2560,1667
21184,4000020742,5,1633,2560
21184,4000020743,6,1668,2560
21184,4000020744,7,1649,2560
21184,4000020745,8,2560,1652
21184,4000020746,9,2560,1635
21184,4000020747,10,2560,1641
21184,4000020748,11,1640,2560
